lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
80,96.3,1,6,23,4,1,0,2018,2,1
58,198.0,2,10,21,4,2,1,2018,2,1
155,143.1,2,9,8,4,1,0,2018,2,0
151,80.0,0,1,19,3,3,0,2018,1,1
68,140.4,0,5,13,4,2,1,2018,2,0
5,98.32,0,5,16,2,3,1,2018,1,1
113,58.0,1,3,25,3,2,1,2018,2,1
1,60.0,0,2,28,3,1,2,2018,1,0
7,101.0,0,3,22,4,1,0,2018,2,0
0,139.0,0,8,23,4,1,0,2018,2,1
37,87.3,0,2,12,4,3,2,2018,2,1
113,85.0,2,11,27,4,5,2,2018,2,1
48,93.5,0,3,20,4,3,2,2018,2,1
39,101.5,0,8,14,3,2,0,2017,2,1
12,119.0,1,5,23,4,2,1,2018,2,1
118,139.5,1,8,14,4,1,2,2018,2,1
6,104.5,2,9,7,4,1,1,2017,1,1
169,106.0,0,4,22,3,2,2,2018,2,0
66,85.0,1,2,8,3,2,1,2018,3,1
121,162.0,0,8,9,4,5,2,2018,2,0
39,109.0,0,8,14,3,2,0,2017,2,1
256,90.0,0,6,15,3,2,0,2018,1,1
2,105.34,1,5,23,4,1,1,2018,1,0
126,114.3,1,7,8,4,1,0,2018,2,1
187,112.5,0,8,29,4,0,1,2018,2,0
280,100.0,0,9,19,3,2,1,2018,1,0
32,134.78,1,9,25,4,2,2,2018,2,1
64,89.25,2,10,20,4,6,2,2017,2,1
102,109.0,0,10,16,3,2,0,2017,2,1
120,90.0,2,11,3,4,1,0,2018,2,1
1,89.5,1,12,20,4,3,0,2018,1,1
1,79.0,1,12,13,2,1,0,2018,1,1
10,160.16,1,8,22,4,4,1,2018,3,1
47,72.36,1,10,19,3,3,1,2017,2,1
141,163.8,1,9,23,4,2,0,2018,3,1
156,121.5,0,7,25,4,2,1,2018,2,0
30,111.3,0,4,14,4,3,0,2018,2,1
28,135.0,1,5,19,4,1,0,2018,1,1
0,69.84,0,6,23,4,1,0,2018,1,1
0,116.0,0,3,4,4,2,0,2018,1,1
263,67.0,0,9,21,3,0,1,2017,2,1
418,107.0,0,9,26,3,2,1,2018,2,0
233,81.81,1,8,17,4,4,0,2018,2,0
14,65.0,0,6,15,2,1,0,2018,1,1
63,109.35,2,4,26,4,2,0,2018,1,1
40,134.1,2,6,29,4,3,0,2018,2,1
28,87.0,0,3,7,3,3,1,2018,2,1
54,91.13,0,4,30,4,1,1,2018,1,0
205,117.64,0,12,23,4,7,3,2018,3,1
13,65.0,1,6,14,2,3,0,2018,1,1
75,75.0,0,4,24,3,1,2,2018,2,1
0,88.0,0,2,15,0,3,1,2018,1,1
46,74.8,1,12,18,4,6,4,2018,2,1
255,100.3,0,9,12,4,5,1,2018,2,0
69,99.3,1,4,17,4,1,2,2018,2,1
17,69.6,0,12,14,4,0,1,2017,2,1
8,78.3,0,1,16,4,5,2,2018,2,1
79,75.0,0,11,13,3,2,0,2017,2,1
5,119.0,0,5,22,3,0,2,2018,2,1
30,125.1,1,8,5,4,2,1,2018,2,1
19,126.0,1,6,12,4,0,1,2018,2,1
3,65.0,0,5,16,2,1,1,2018,1,1
72,89.25,0,9,16,4,2,0,2017,2,0
30,121.0,0,9,30,3,2,0,2017,2,1
58,137.4,0,6,3,4,2,1,2018,2,0
58,60.0,0,2,5,3,2,1,2018,2,1
17,149.0,3,10,29,4,1,1,2018,2,1
78,68.0,0,7,31,4,3,2,2017,1,1
11,205.0,2,11,7,4,2,1,2018,2,1
33,85.5,0,9,28,3,3,0,2018,2,1
7,112.0,1,5,21,3,1,1,2018,2,1
9,137.63,1,10,29,4,2,2,2018,2,1
89,72.25,2,11,23,4,2,1,2017,2,1
0,80.0,1,8,4,4,2,0,2017,2,1
0,0.0,1,3,9,1,1,0,2018,2,1
199,63.75,1,11,4,3,2,1,2018,1,1
55,80.0,0,4,6,3,1,0,2018,2,1
83,154.7,1,8,1,4,3,1,2018,3,1
118,121.55,2,6,27,4,3,1,2018,3,1
0,139.0,0,8,20,4,1,0,2018,2,1
138,94.5,0,8,22,3,1,2,2017,2,0
6,65.0,0,8,8,2,0,1,2018,1,0
7,120.0,0,10,26,4,1,0,2018,2,1
28,89.0,1,5,9,2,2,1,2018,1,1
224,72.76,0,8,22,4,5,3,2018,2,0
4,160.0,1,10,17,4,4,1,2018,2,0
125,63.75,2,7,10,3,5,2,2018,2,1
44,96.3,0,6,18,4,1,1,2018,2,0
43,86.75,0,1,14,4,3,0,2018,2,0
14,112.0,1,11,3,4,1,0,2018,1,0
1,115.0,1,4,9,4,1,2,2018,1,1
143,129.6,2,9,21,4,4,1,2018,2,0
0,141.0,0,5,24,4,1,0,2018,2,1
10,52.0,0,12,27,3,1,2,2017,2,1
286,90.0,0,10,16,3,0,1,2018,2,0
173,84.43,1,9,1,4,3,1,2018,2,1
42,142.2,2,8,30,4,4,0,2018,3,1
100,106.03,1,7,12,4,3,0,2018,2,1
26,142.0,0,4,15,4,2,0,2018,2,0
19,69.0,0,12,5,4,1,2,2017,2,1
145,105.3,1,6,28,4,2,0,2018,2,1
275,62.8,0,6,4,3,1,1,2018,2,0
13,79.15,0,3,27,3,2,2,2018,2,1
6,80.0,0,2,25,2,1,0,2018,1,1
14,77.6,0,1,19,4,3,0,2018,1,1
64,94.78,0,4,26,4,4,0,2018,2,0
80,140.4,0,5,21,4,1,2,2018,2,0
2,0.0,0,8,2,1,0,1,2017,1,1
35,63.0,0,3,25,3,2,2,2018,2,0
433,70.0,0,9,8,4,3,0,2018,2,0
24,74.8,1,2,12,4,2,1,2018,2,1
6,110.0,0,6,8,3,1,0,2018,2,1
58,127.0,0,12,30,4,2,0,2017,2,1
85,85.0,1,10,6,3,3,1,2018,2,1
32,73.0,0,11,20,3,2,0,2017,1,1
271,85.67,0,9,21,3,3,0,2018,1,1
26,84.14,1,9,25,4,3,2,2018,2,1
38,55.59,0,1,15,4,2,1,2018,2,1
96,126.9,1,4,29,4,2,1,2018,2,0
88,0.0,0,12,4,1,2,0,2017,2,1
23,1.0,0,1,2,4,1,2,2018,1,1
90,105.3,1,4,11,4,0,1,2018,2,1
90,80.75,0,5,1,3,0,2,2018,2,1
75,67.83,0,10,20,3,5,1,2017,2,1
7,126.0,1,10,19,4,2,1,2017,1,1
10,108.67,1,11,25,4,2,1,2018,2,1
168,85.0,0,4,22,3,2,1,2018,2,0
40,55.0,1,12,26,3,2,2,2017,2,1
39,80.1,0,2,27,4,1,1,2018,2,0
3,72.75,1,11,9,4,5,1,2017,2,1
0,136.44,1,8,24,4,1,0,2018,2,1
37,135.0,2,8,30,4,4,0,2018,2,1
7,113.6,0,9,16,3,2,0,2017,1,1
60,92.7,1,4,1,4,2,1,2018,2,0
6,108.05,0,10,13,4,1,0,2018,2,1
19,100.0,0,6,22,2,2,0,2018,2,0
61,79.2,1,11,17,4,3,0,2018,2,1
172,114.75,2,8,1,4,3,1,2018,2,0
27,89.0,0,4,20,2,1,0,2018,1,1
164,100.0,0,10,2,3,2,0,2017,1,1
71,120.0,0,6,14,3,3,0,2018,1,1
194,105.6,1,10,8,4,4,2,2018,2,0
232,91.8,2,12,1,4,3,0,2018,2,1
443,65.0,0,4,29,3,1,0,2018,2,0
85,180.3,2,7,18,4,5,1,2018,2,1
2,90.0,0,9,10,2,1,0,2017,1,1
125,177.3,0,7,12,4,1,0,2018,2,1
45,67.15,1,3,10,4,3,2,2018,2,1
213,130.0,0,6,7,4,3,0,2018,2,0
63,103.5,2,7,23,4,1,0,2018,2,1
133,72.25,1,12,28,4,3,1,2017,2,0
0,0.0,1,10,2,1,1,0,2017,2,1
12,130.0,0,10,20,2,2,0,2017,1,1
99,80.75,1,4,27,3,6,2,2018,2,1
15,65.0,0,12,10,2,2,0,2017,1,1
71,120.0,0,6,14,3,3,0,2018,1,1
44,75.0,0,2,17,3,3,0,2018,2,1
2,65.0,0,7,29,2,1,0,2017,1,1
283,69.38,1,7,9,4,3,2,2018,2,1
6,80.0,0,3,7,2,1,1,2018,1,1
170,90.95,0,7,7,4,3,1,2018,2,0
46,149.4,1,9,11,4,3,2,2018,2,0
84,80.1,0,10,25,4,2,0,2018,1,1
79,126.0,2,12,9,4,2,1,2018,3,1
185,60.0,0,3,25,3,2,1,2018,2,1
18,93.0,0,8,26,4,3,0,2017,2,1
131,94.5,0,8,15,4,1,2,2017,2,0
103,115.0,0,4,19,3,2,0,2018,1,0
28,120.0,0,11,2,4,1,0,2018,1,1
54,85.5,0,7,3,3,1,2,2018,2,1
79,70.0,0,11,13,3,2,0,2017,1,1
40,149.4,2,9,26,4,3,1,2018,1,1
46,60.0,0,11,6,3,2,1,2017,2,1
24,117.67,2,9,17,4,3,0,2017,2,1
50,78.85,1,2,22,4,4,1,2018,3,1
152,91.93,0,8,20,4,5,2,2018,2,0
39,91.45,2,12,27,4,2,2,2017,2,1
38,120.7,1,12,21,4,4,1,2018,2,1
17,138.0,2,12,30,4,2,0,2018,2,1
35,76.5,1,3,16,4,2,0,2018,1,1
4,80.0,0,2,19,2,1,0,2018,2,0
47,93.6,1,12,2,4,1,0,2018,2,1
197,97.02,0,8,23,4,5,2,2018,2,0
104,114.0,1,10,6,3,2,0,2017,2,0
44,96.3,0,6,18,3,1,1,2018,2,1
45,106.2,1,4,28,4,1,0,2018,2,1
3,106.0,0,9,23,3,1,0,2017,2,1
4,79.0,0,11,29,2,1,0,2018,1,1
13,100.0,1,9,15,2,1,0,2018,2,1
2,85.0,0,10,13,3,1,0,2017,2,1
78,0.0,2,11,16,4,0,0,2018,2,1
115,76.0,1,2,27,3,2,2,2018,1,1
40,85.5,0,10,16,3,2,2,2018,2,0
15,79.0,0,1,26,2,2,0,2018,1,1
134,101.18,0,5,30,4,5,1,2018,2,1
30,140.0,0,6,2,3,2,0,2018,2,1
75,85.5,1,4,11,4,2,1,2018,2,0
273,95.0,0,5,13,4,2,1,2018,2,0
213,80.24,1,5,29,3,5,3,2018,2,1
178,117.6,0,8,26,3,2,0,2018,2,0
60,88.0,1,11,11,4,1,0,2018,2,1
219,76.67,0,9,4,3,2,1,2017,1,1
34,124.65,0,3,24,4,3,1,2018,2,0
173,65.49,1,7,11,4,3,1,2018,1,1
17,79.0,2,2,16,4,4,0,2018,2,0
1,73.61,0,2,24,4,3,0,2018,2,1
1,89.0,0,5,9,4,1,1,2018,2,1
63,118.43,0,9,24,3,4,2,2017,1,1
254,100.3,1,9,29,4,3,1,2018,2,0
28,130.0,0,10,29,3,1,0,2017,1,1
23,140.4,0,5,21,4,1,0,2018,2,0
37,105.0,0,10,13,3,3,0,2018,2,1
89,96.3,1,3,25,4,2,1,2018,2,1
9,90.0,2,1,27,4,1,0,2018,2,1
30,126.9,1,5,21,4,1,0,2018,2,1
204,72.75,0,10,9,3,2,2,2017,2,1
1,114.0,1,9,10,4,1,0,2017,2,1
1,79.0,0,2,11,4,4,2,2018,2,1
166,89.25,2,10,12,4,3,1,2017,2,1
19,82.8,2,2,7,4,1,2,2018,2,1
37,105.0,0,10,13,3,3,0,2018,2,1
190,67.09,0,8,25,4,3,1,2018,2,0
110,120.3,1,8,1,4,5,1,2018,2,1
180,85.5,0,8,25,4,2,0,2018,2,0
22,43.5,0,12,8,3,4,0,2017,2,1
39,101.5,0,8,14,3,2,0,2017,2,1
35,140.4,0,3,25,4,2,0,2018,2,0
5,170.0,1,8,13,4,2,2,2018,2,1
221,65.0,0,10,10,3,1,2,2017,2,1
114,137.7,0,8,4,4,2,0,2018,3,1
190,95.0,0,6,22,3,4,0,2018,2,1
15,117.3,1,12,28,4,4,0,2018,2,1
26,226.5,0,9,27,4,4,0,2018,2,0
47,79.2,2,11,11,4,2,1,2018,2,1
265,115.0,1,6,24,3,2,0,2018,2,0
40,88.2,0,3,20,4,0,1,2018,2,1
237,80.26,0,12,28,4,5,2,2018,2,0
88,165.75,1,11,6,4,2,2,2018,2,0
140,146.7,0,8,12,4,2,0,2018,3,0
69,72.25,0,4,10,3,0,1,2018,2,1
5,137.0,3,6,13,4,0,1,2018,3,1
40,82.1,1,3,7,4,2,1,2018,2,1
20,215.0,2,3,28,4,4,1,2018,2,1
1,60.0,0,2,28,4,1,2,2018,1,0
7,103.18,3,10,3,4,2,1,2018,1,1
0,106.25,2,10,21,4,2,2,2018,2,1
58,60.0,0,2,3,3,4,1,2018,2,1
0,116.0,1,8,7,4,0,2,2018,2,1
135,116.1,0,6,9,4,3,0,2018,2,0
74,82.45,0,3,30,4,4,1,2018,2,0
4,111.0,1,11,13,4,1,2,2018,2,1
21,105.0,0,9,1,4,4,0,2017,2,1
100,219.6,2,5,14,4,1,1,2018,3,0
36,109.0,1,10,28,4,2,1,2018,2,1
112,52.85,1,12,4,4,2,2,2017,2,1
263,110.0,0,10,21,4,2,0,2018,2,0
15,140.0,2,10,21,4,2,0,2018,2,1
92,81.5,2,10,29,4,1,1,2018,0,1
75,80.0,0,3,17,4,3,1,2018,2,0
10,134.0,0,8,21,4,0,1,2018,1,0
258,100.3,0,10,2,4,5,2,2018,2,0
301,90.0,0,7,30,3,1,1,2018,1,1
212,81.77,0,6,19,4,0,2,2018,2,0
113,105.3,1,5,2,4,2,1,2018,2,1
32,67.5,0,10,30,3,2,2,2017,2,1
51,60.0,1,11,11,3,4,0,2017,2,1
154,71.6,0,5,9,4,3,1,2018,2,0
139,96.3,0,8,26,4,2,0,2018,2,0
70,137.7,0,7,26,4,3,0,2018,3,0
66,67.91,2,12,5,4,1,1,2018,2,1
30,116.1,1,5,11,4,2,0,2018,2,1
1,95.0,0,5,10,3,3,0,2018,2,1
270,62.8,0,4,20,3,4,0,2018,2,0
18,80.75,0,5,21,3,2,2,2018,2,1
10,140.0,3,8,24,4,1,0,2018,2,1
197,160.6,0,12,21,3,4,1,2018,3,1
78,80.75,1,4,10,4,2,2,2018,2,1
11,140.0,1,11,10,4,1,0,2018,2,0
131,108.0,0,10,10,4,0,1,2018,1,0
37,116.1,0,5,13,4,1,0,2018,1,0
16,79.0,0,2,17,4,4,0,2018,2,0
10,87.05,1,9,4,4,3,2,2018,2,1
1,98.56,1,5,10,4,3,0,2018,1,1
97,112.01,0,5,22,4,2,2,2018,2,0
55,79.0,0,7,7,2,1,0,2018,1,1
15,200.0,2,11,7,4,2,1,2018,2,1
35,89.28,3,10,16,3,2,0,2017,2,1
6,83.2,1,8,14,4,3,2,2017,1,1
12,72.0,0,10,4,3,0,1,2017,2,1
15,93.0,1,2,24,4,4,0,2018,2,1
11,65.0,0,12,15,2,1,0,2017,1,1
14,138.25,1,2,17,4,4,0,2018,3,1
100,90.3,1,3,26,4,1,2,2018,2,1
54,125.1,1,9,18,4,0,1,2018,2,1
24,128.0,2,9,10,3,2,2,2018,2,1
5,110.0,3,2,12,4,1,0,2018,2,1
178,106.25,1,10,24,3,3,1,2018,2,0
30,74.8,1,11,29,4,4,0,2018,2,1
13,76.0,0,4,4,3,1,1,2018,1,1
15,78.03,0,9,30,4,3,0,2017,2,1
0,89.0,0,11,5,2,1,0,2017,1,1
177,100.0,0,6,3,3,2,0,2018,2,0
64,103.5,0,7,25,4,0,1,2018,2,1
13,79.2,0,12,19,4,1,1,2018,1,1
116,72.0,0,2,28,3,1,2,2018,2,0
45,85.5,2,10,22,4,3,0,2017,1,1
64,119.51,2,4,1,4,3,2,2018,3,1
44,233.1,0,9,3,4,1,2,2018,2,0
47,77.35,1,3,14,4,3,1,2018,2,1
213,92.29,1,6,30,4,5,2,2018,2,1
0,80.3,1,1,5,4,2,0,2018,2,1
16,93.0,0,2,18,4,3,0,2018,2,1
28,135.0,2,11,10,4,3,0,2018,2,1
195,90.95,1,7,21,4,5,2,2018,2,1
181,94.5,1,8,16,4,3,0,2018,2,0
14,145.67,2,9,2,4,2,1,2018,2,1
116,117.06,2,6,16,4,5,2,2018,2,1
47,159.75,2,10,25,3,4,2,2017,2,1
180,70.0,0,10,16,3,1,0,2017,2,0
20,139.0,1,2,23,4,4,0,2018,3,1
140,70.0,0,12,29,3,5,0,2017,2,1
18,107.0,2,10,5,4,4,1,2017,2,1
265,90.0,0,6,24,3,2,0,2018,1,1
88,112.2,0,10,5,3,1,1,2017,2,1
106,121.37,0,7,19,4,5,2,2018,2,0
67,80.75,0,6,12,3,1,2,2018,2,1
79,172.23,1,10,21,4,7,4,2018,2,1
99,81.0,0,2,19,2,1,0,2018,1,1
2,0.0,3,10,6,1,1,0,2018,1,1
96,162.9,1,10,28,4,2,1,2018,2,0
216,137.0,0,11,22,2,1,0,2018,1,0
41,65.0,0,12,27,3,1,0,2018,2,1
0,90.0,1,12,26,4,2,2,2017,2,1
0,148.67,0,9,7,4,2,1,2017,1,1
3,65.0,1,12,19,2,0,1,2018,1,1
386,115.0,1,10,23,3,0,2,2018,2,0
30,75.15,1,1,15,4,2,0,2018,2,1
122,107.0,1,3,27,3,1,2,2018,2,1
35,113.85,1,10,17,4,1,1,2017,2,1
86,146.6,1,11,6,4,2,2,2018,1,0
164,100.0,0,10,2,3,2,0,2017,1,1
60,65.0,1,10,12,3,1,1,2017,2,1
275,62.8,0,6,4,3,1,1,2018,2,0
17,114.5,2,9,17,4,2,0,2017,2,1
122,85.0,0,4,15,3,2,0,2018,2,1
127,90.0,0,4,28,3,3,1,2018,2,1
115,107.64,3,10,22,4,3,2,2018,2,1
253,90.0,0,5,4,3,4,0,2018,2,0
11,139.0,0,8,12,4,6,2,2018,2,0
29,150.8,1,8,26,4,2,1,2018,2,1
19,175.0,2,7,5,4,4,0,2018,2,1
18,82.8,1,2,7,4,1,2,2018,2,1
2,85.0,1,1,22,4,2,0,2018,2,1
35,131.4,1,4,5,4,3,0,2018,2,1
138,121.5,1,7,25,4,2,1,2018,2,1
89,75.0,1,5,9,3,2,1,2018,2,1
86,182.53,0,9,25,3,3,2,2018,3,1
361,91.0,0,11,4,4,1,0,2018,1,0
41,123.3,2,3,15,4,3,0,2018,3,1
4,77.0,1,1,9,4,1,0,2018,2,1
45,76.5,0,7,5,3,1,0,2018,2,1
44,96.3,0,6,18,3,1,1,2018,2,1
109,72.25,0,8,29,3,1,1,2018,2,1
1,6.0,0,8,5,1,1,0,2017,1,1
159,144.0,0,9,19,3,2,1,2018,2,0
56,74.0,0,6,9,3,3,1,2018,1,1
29,166.25,3,10,5,4,2,0,2018,2,1
1,137.67,1,6,26,4,1,2,2018,2,1
211,100.0,0,5,20,3,2,0,2018,2,0
41,123.3,2,8,31,4,4,1,2018,2,1
81,79.2,2,12,7,4,1,0,2018,2,1
250,95.0,0,9,26,3,3,1,2018,2,0
109,102.25,0,7,10,3,3,2,2018,2,1
17,89.0,0,4,3,4,0,2,2018,1,0
20,102.4,0,12,23,4,2,2,2018,2,1
3,96.0,0,3,6,4,0,1,2018,1,1
0,65.0,0,11,18,2,1,0,2017,1,1
290,72.0,0,6,17,3,2,1,2018,2,0
98,78.35,1,8,14,4,2,2,2018,2,1
113,100.0,0,5,31,2,3,0,2018,1,0
1,66.0,0,1,14,3,1,0,2018,2,1
11,88.5,0,10,23,3,2,2,2017,2,1
73,62.29,1,3,4,4,2,1,2018,2,1
37,89.4,0,5,7,4,1,0,2018,2,1
4,130.4,0,9,18,4,1,2,2018,1,0
172,106.0,0,8,16,2,3,0,2018,1,0
192,66.71,0,5,28,4,5,2,2018,2,0
90,130.78,2,6,14,4,5,2,2018,2,0
38,104.4,0,3,19,4,1,2,2018,2,1
21,141.0,1,9,2,4,2,2,2018,2,0
19,129.0,0,9,25,4,0,1,2018,2,0
110,70.0,0,12,9,3,4,0,2017,2,1
256,76.67,0,9,14,3,2,1,2017,2,1
39,65.0,1,12,27,3,1,0,2018,2,1
335,80.0,0,10,13,3,3,0,2018,1,1
37,105.3,2,10,22,4,2,0,2017,2,1
181,129.7,2,8,4,4,5,2,2018,2,0
54,119.7,0,7,2,4,5,2,2018,2,0
25,146.7,2,11,18,4,3,2,2018,2,1
0,135.0,0,5,24,4,1,0,2018,1,0
186,164.25,2,8,1,4,5,2,2018,2,0
24,68.07,0,12,13,4,4,0,2018,2,1
273,109.0,0,7,17,3,2,0,2017,2,0
22,127.67,0,6,21,4,3,0,2018,2,0
7,97.0,1,5,16,4,0,1,2018,1,1
8,224.5,2,10,2,4,4,2,2017,2,1
110,130.0,2,10,9,3,2,2,2018,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
268,80.75,0,10,9,3,3,2,2018,2,1
68,48.0,0,9,29,3,2,0,2017,2,1
86,84.58,0,4,6,4,4,0,2018,2,0
275,62.8,0,6,4,3,1,1,2018,2,0
50,52.0,1,1,14,3,3,0,2018,2,1
8,120.0,2,11,2,4,1,0,2018,2,1
20,67.0,0,10,13,2,1,0,2018,1,1
304,89.0,0,11,3,4,3,0,2018,2,0
35,108.0,0,8,31,4,3,0,2018,2,1
89,79.5,1,4,9,4,1,2,2018,2,1
9,106.26,1,5,17,4,1,0,2018,1,1
18,76.8,0,9,15,3,1,0,2017,2,1
0,95.0,0,5,20,2,1,0,2018,1,1
169,106.0,0,4,22,4,2,2,2018,2,0
40,112.5,1,8,28,4,1,2,2018,2,1
35,74.8,2,12,2,4,2,2,2018,2,1
205,85.5,2,10,18,4,4,0,2018,2,0
1,128.0,1,5,31,4,2,0,2018,2,1
83,118.8,1,10,4,4,1,0,2018,2,0
12,105.9,0,12,4,4,3,2,2018,2,1
3,120.0,2,12,5,4,1,2,2017,2,1
13,63.58,0,3,13,3,3,2,2018,2,1
3,123.0,0,10,19,2,2,1,2017,2,1
12,157.0,2,4,11,4,2,1,2018,3,1
96,79.2,3,11,2,4,2,0,2018,2,1
25,154.0,0,12,3,4,1,2,2018,3,0
91,116.1,0,6,18,4,1,1,2018,2,0
2,210.0,2,9,22,4,1,0,2018,2,1
263,100.3,0,9,29,4,4,2,2018,2,0
50,65.67,0,12,31,3,3,0,2017,1,1
86,65.0,1,5,20,3,2,1,2018,2,1
11,90.0,2,8,17,4,4,1,2017,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
64,105.3,0,7,23,4,2,2,2018,2,0
15,65.0,0,12,27,3,1,0,2018,2,1
184,139.05,3,8,16,4,4,0,2018,3,1
30,97.71,1,5,15,4,3,2,2018,2,1
11,90.0,0,6,14,2,3,0,2018,1,1
24,77.0,1,1,15,4,6,2,2018,1,1
82,76.5,0,7,16,4,3,0,2017,2,0
25,104.0,1,6,1,4,2,0,2018,1,1
3,157.0,2,6,10,4,2,0,2018,3,1
65,149.4,1,9,14,4,4,0,2018,2,1
43,81.9,1,3,14,4,1,1,2018,2,0
7,79.0,0,12,13,2,2,0,2018,1,1
64,149.4,1,9,16,4,2,0,2018,2,1
86,86.36,0,7,1,3,2,1,2018,2,1
8,171.67,0,3,24,4,3,0,2018,2,0
53,125.1,1,9,26,4,0,1,2018,2,0
245,75.0,0,6,17,4,2,0,2018,2,0
314,75.0,0,10,12,3,3,0,2018,2,0
71,120.0,0,6,14,3,3,0,2018,1,1
270,80.0,0,4,20,3,4,0,2018,2,1
103,124.53,0,5,5,4,3,1,2018,2,0
118,96.3,0,6,28,4,3,0,2018,2,0
0,107.42,0,9,9,4,1,0,2018,2,1
74,75.0,0,12,9,3,2,1,2018,2,1
273,95.0,0,5,13,3,2,1,2018,2,0
75,80.75,0,6,8,3,4,2,2018,2,1
41,85.6,0,6,28,3,1,0,2018,2,1
63,103.95,2,9,4,4,2,2,2018,2,1
162,121.5,2,7,25,4,0,1,2018,2,0
33,64.46,1,3,5,4,6,4,2018,2,1
27,150.0,1,11,12,4,1,2,2018,3,1
116,70.0,0,2,28,3,0,2,2018,2,1
67,119.0,1,12,4,4,2,2,2018,3,1
238,86.7,0,12,31,4,1,2,2018,2,0
3,79.0,1,3,17,2,1,0,2018,1,1
10,119.0,0,10,14,3,2,1,2018,1,1
37,71.1,0,3,11,4,1,0,2018,2,1
10,148.0,0,6,12,4,6,4,2018,2,0
62,68.0,1,7,15,4,7,2,2017,1,0
34,68.07,1,12,10,4,2,2,2018,2,1
91,105.0,0,5,4,3,4,0,2018,2,1
173,177.3,2,7,8,4,1,0,2018,2,0
1,78.52,0,1,23,4,1,2,2018,2,1
7,88.27,0,4,10,4,1,2,2018,2,1
181,120.0,1,10,11,3,1,0,2018,1,0
0,79.0,0,12,6,2,1,0,2018,1,1
8,156.0,0,6,10,4,2,0,2018,2,0
122,98.03,0,6,30,4,4,2,2018,2,1
118,109.86,0,6,20,4,3,1,2018,2,0
26,120.0,0,6,8,3,1,0,2018,2,1
127,55.9,1,4,16,4,3,2,2018,2,1
94,79.2,1,11,3,4,3,1,2018,2,1
279,110.0,0,10,12,3,3,0,2018,2,0
85,134.7,2,6,26,4,1,2,2018,3,1
98,90.97,3,6,5,4,3,2,2018,2,1
53,140.7,0,8,26,4,2,1,2018,2,1
60,65.0,0,9,21,3,1,1,2017,2,1
320,115.0,1,8,18,4,2,0,2018,2,0
64,126.9,0,6,10,4,2,0,2018,2,0
26,91.0,1,1,30,4,1,1,2018,2,1
32,111.3,2,4,14,4,3,0,2018,2,1
66,99.2,1,10,25,4,4,0,2018,2,1
21,107.42,2,8,30,4,1,0,2018,2,1
60,75.0,1,4,8,3,2,2,2018,2,1
61,91.0,0,10,4,3,0,2,2017,2,1
89,84.9,0,4,9,4,1,2,2018,1,1
183,110.0,1,9,8,3,3,0,2018,2,0
5,100.0,1,8,25,3,5,2,2017,2,1
268,80.75,0,10,9,3,3,2,2018,2,1
270,62.8,0,4,20,3,4,0,2018,2,0
150,101.0,0,1,2,3,1,2,2018,2,1
99,151.2,0,10,19,4,3,0,2018,3,0
88,112.2,0,10,5,3,1,1,2017,2,1
65,123.93,0,7,28,4,2,0,2018,3,0
88,207.9,1,9,24,4,1,2,2018,2,0
63,105.0,0,11,23,3,4,0,2018,2,1
60,135.9,0,9,27,4,3,0,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
44,75.0,0,2,17,3,3,0,2018,2,1
256,115.0,1,6,15,3,2,0,2018,2,0
47,117.9,1,7,1,4,3,2,2018,2,1
79,95.0,0,6,24,3,2,0,2018,1,1
69,72.25,2,11,15,4,0,1,2017,2,1
46,112.0,0,10,31,3,5,2,2018,2,1
233,90.0,0,10,14,3,2,1,2018,2,0
66,65.66,0,2,27,4,2,2,2018,2,0
80,96.3,1,6,23,4,1,0,2018,2,1
58,88.29,1,11,19,4,6,2,2018,2,1
66,125.1,0,8,16,4,2,0,2018,2,0
7,165.0,1,8,20,4,1,0,2018,3,1
116,85.0,0,2,28,3,1,2,2018,1,1
62,118.8,2,12,8,4,2,0,2018,2,1
2,104.79,0,6,29,4,2,0,2018,2,1
0,152.0,2,9,22,4,1,0,2017,2,1
37,95.0,0,10,13,3,3,0,2018,1,1
55,79.2,2,11,9,4,4,1,2017,2,0
0,97.0,0,8,25,4,1,0,2017,2,1
346,90.0,0,9,13,3,2,0,2018,1,1
174,214.2,0,10,29,4,2,2,2018,2,0
82,150.3,3,8,19,4,2,0,2018,3,1
12,130.22,2,3,1,4,5,0,2018,2,0
35,104.85,1,10,17,4,1,1,2017,2,1
23,145.0,2,10,28,4,2,0,2018,2,1
232,81.82,1,8,17,4,4,0,2018,2,0
94,164.9,1,5,3,4,5,2,2018,2,0
16,76.0,0,3,8,2,3,0,2018,1,1
64,106.2,1,11,3,4,3,1,2018,2,0
55,102.04,4,10,13,4,3,0,2018,2,1
16,97.02,1,9,30,4,1,0,2017,2,1
113,135.9,0,9,24,4,1,1,2018,2,0
188,130.0,0,6,15,4,2,0,2018,1,0
101,150.3,0,8,24,4,4,0,2018,3,0
32,198.9,0,4,30,4,1,2,2018,2,0
322,80.0,0,5,19,3,3,1,2018,2,0
443,65.0,0,4,29,3,1,0,2018,2,0
